6/1/2023, 10:09:42 PM | ERROR | Unhandled rejection | DATA: {"reason":{"code":"ERR_HTTP_HEADERS_SENT"},"promise":{}} | 
6/7/2023, 10:56:04 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/7/2023, 11:00:43 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/7/2023, 11:00:52 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/7/2023, 11:02:20 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/7/2023, 11:03:07 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/7/2023, 11:03:35 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/7/2023, 11:04:22 AM | ERROR | Unhandled exception | DATA: {"error":{"errno":-4079,"code":"ECONNABORTED","syscall":"connect","address":"173.0.93.199","port":443},"stack":"Error: connect ECONNABORTED 173.0.93.199:443\n    at TCPConnectWrap.afterConnect [as oncomplete] (node:net:1157:16)"} | 
6/8/2023, 10:29:45 PM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/8/2023, 10:30:09 PM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/8/2023, 10:31:33 PM | ERROR | Unhandled rejection | DATA: {"reason":{"code":"ERR_HTTP_HEADERS_SENT"},"promise":{}} | 
<<<<<<< HEAD
6/18/2023, 11:39:36 PM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{"mahmoud moh":0}} | 
6/18/2023, 11:39:36 PM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{"ffgg asefhfh":0}} | 
6/18/2023, 11:40:07 PM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{"mahmoud moh":0}} | 
6/18/2023, 11:40:07 PM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{"ffgg asefhfh":0}} | 
6/19/2023, 12:16:15 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/19/2023, 12:24:23 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/19/2023, 12:24:58 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/19/2023, 12:25:55 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
6/19/2023, 12:42:17 AM | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{"mahmoud moh":0}} | 
=======
>>>>>>> 445607520fc3a3d96770ac6291961125c6adad16
13‏/6‏/2023, 11:07:00 م | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
13‏/6‏/2023, 11:07:38 م | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
13‏/6‏/2023, 11:25:49 م | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
13‏/6‏/2023, 11:28:46 م | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
15‏/6‏/2023, 2:16:47 م | ERROR | Unhandled rejection | DATA: {"reason":{},"promise":{}} | 
15‏/6‏/2023, 2:16:51 م | ERROR | Unhandled exception | DATA: {"error":{"code":"EADDRINUSE","errno":-4091,"syscall":"listen","address":"::","port":3000},"stack":"Error: listen EADDRINUSE: address already in use :::3000\n    at Server.setupListenHandle [as _listen2] (node:net:1330:16)\n    at listenInCluster (node:net:1378:12)\n    at Server.listen (node:net:1465:7)\n    at Function.listen (A:\\Final-project\\Node-Project\\node_modules\\express\\lib\\application.js:635:24)\n    at A:\\Final-project\\Node-Project\\index.js:72:8"} | 
15‏/6‏/2023, 2:19:09 م | ERROR | Unhandled exception | DATA: {"error":{"code":"EADDRINUSE","errno":-4091,"syscall":"listen","address":"::","port":3000},"stack":"Error: listen EADDRINUSE: address already in use :::3000\n    at Server.setupListenHandle [as _listen2] (node:net:1330:16)\n    at listenInCluster (node:net:1378:12)\n    at Server.listen (node:net:1465:7)\n    at Function.listen (A:\\Final-project\\Node-Project\\node_modules\\express\\lib\\application.js:635:24)\n    at A:\\Final-project\\Node-Project\\index.js:72:8"} | 
>>>>>>> cd4f558e638bd23d22eccaf7ae352b048faa77e7
